image,package_name,type,vulnerability_id,severity,url,patched_version,mirrored,state,notes
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2020-26557,HIGH,https://avd.aquasec.com/nvd/cve-2020-26557,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2020-26559,HIGH,https://avd.aquasec.com/nvd/cve-2020-26559,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2020-26560,HIGH,https://avd.aquasec.com/nvd/cve-2020-26560,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2020-29374,HIGH,https://avd.aquasec.com/nvd/cve-2020-29374,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2020-36385,HIGH,https://avd.aquasec.com/nvd/cve-2020-36385,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-22543,HIGH,https://avd.aquasec.com/nvd/cve-2021-22543,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-23133,HIGH,https://avd.aquasec.com/nvd/cve-2021-23133,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-23134,HIGH,https://avd.aquasec.com/nvd/cve-2021-23134,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-32399,HIGH,https://avd.aquasec.com/nvd/cve-2021-32399,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-33034,HIGH,https://avd.aquasec.com/nvd/cve-2021-33034,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-3444,HIGH,https://avd.aquasec.com/nvd/cve-2021-3444,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-3483,HIGH,https://avd.aquasec.com/nvd/cve-2021-3483,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-3506,HIGH,https://avd.aquasec.com/nvd/cve-2021-3506,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,linux-libc-dev,debian,CVE-2021-3573,HIGH,https://avd.aquasec.com/nvd/cve-2021-3573,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,open-iscsi,debian,CVE-2020-13987,HIGH,https://avd.aquasec.com/nvd/cve-2020-13987,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,open-iscsi,debian,CVE-2020-13988,HIGH,https://avd.aquasec.com/nvd/cve-2020-13988,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,open-iscsi,debian,CVE-2020-17437,HIGH,https://avd.aquasec.com/nvd/cve-2020-17437,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-cephfs,debian,CVE-2019-10222,HIGH,https://avd.aquasec.com/nvd/cve-2019-10222,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-cephfs,debian,CVE-2020-12059,HIGH,https://avd.aquasec.com/nvd/cve-2020-12059,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-cephfs,debian,CVE-2020-27781,HIGH,https://avd.aquasec.com/nvd/cve-2020-27781,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-cephfs,debian,CVE-2021-20288,HIGH,https://avd.aquasec.com/nvd/cve-2021-20288,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rados,debian,CVE-2019-10222,HIGH,https://avd.aquasec.com/nvd/cve-2019-10222,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rados,debian,CVE-2020-12059,HIGH,https://avd.aquasec.com/nvd/cve-2020-12059,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rados,debian,CVE-2020-27781,HIGH,https://avd.aquasec.com/nvd/cve-2020-27781,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rados,debian,CVE-2021-20288,HIGH,https://avd.aquasec.com/nvd/cve-2021-20288,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rbd,debian,CVE-2019-10222,HIGH,https://avd.aquasec.com/nvd/cve-2019-10222,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rbd,debian,CVE-2020-12059,HIGH,https://avd.aquasec.com/nvd/cve-2020-12059,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rbd,debian,CVE-2020-27781,HIGH,https://avd.aquasec.com/nvd/cve-2020-27781,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-rbd,debian,CVE-2021-20288,HIGH,https://avd.aquasec.com/nvd/cve-2021-20288,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-urllib3,debian,CVE-2019-11324,HIGH,https://avd.aquasec.com/nvd/cve-2019-11324,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python-urllib3,debian,CVE-2021-33503,HIGH,https://avd.aquasec.com/nvd/cve-2021-33503,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python2.7,debian,CVE-2021-3177,CRITICAL,https://avd.aquasec.com/nvd/cve-2021-3177,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python2.7-minimal,debian,CVE-2021-3177,CRITICAL,https://avd.aquasec.com/nvd/cve-2021-3177,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python3-urllib3,debian,CVE-2019-11324,HIGH,https://avd.aquasec.com/nvd/cve-2019-11324,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,python3-urllib3,debian,CVE-2021-33503,HIGH,https://avd.aquasec.com/nvd/cve-2021-33503,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,samba-common,debian,CVE-2020-1472,CRITICAL,https://avd.aquasec.com/nvd/cve-2020-1472,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,samba-common,debian,CVE-2020-10704,HIGH,https://avd.aquasec.com/nvd/cve-2020-10704,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,samba-common,debian,CVE-2020-10745,HIGH,https://avd.aquasec.com/nvd/cve-2020-10745,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,samba-common,debian,CVE-2020-14303,HIGH,https://avd.aquasec.com/nvd/cve-2020-14303,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,samba-common,debian,CVE-2021-20254,HIGH,https://avd.aquasec.com/nvd/cve-2021-20254,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,udev,debian,CVE-2019-3843,HIGH,https://avd.aquasec.com/nvd/cve-2019-3843,,,triaged,
rancher/hyperkube:v1.18.19-rancher1,udev,debian,CVE-2019-3844,HIGH,https://avd.aquasec.com/nvd/cve-2019-3844,,,triaged,
rancher/istio-1.5-migration:0.1.1,apk-tools,alpine,CVE-2021-30139,HIGH,https://avd.aquasec.com/nvd/cve-2021-30139,2.10.6-r0,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,busybox,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r20,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,curl,alpine,CVE-2020-8169,HIGH,https://avd.aquasec.com/nvd/cve-2020-8169,7.69.1-r1,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,curl,alpine,CVE-2020-8177,HIGH,https://avd.aquasec.com/nvd/cve-2020-8177,7.69.1-r1,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,curl,alpine,CVE-2020-8231,HIGH,https://avd.aquasec.com/nvd/cve-2020-8231,7.69.1-r2,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,curl,alpine,CVE-2020-8285,HIGH,https://avd.aquasec.com/nvd/cve-2020-8285,7.69.1-r3,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,curl,alpine,CVE-2020-8286,HIGH,https://avd.aquasec.com/nvd/cve-2020-8286,7.69.1-r3,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,curl,alpine,CVE-2021-22901,HIGH,https://avd.aquasec.com/nvd/cve-2021-22901,7.77.0-r0,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcrypto1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcrypto1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcurl,alpine,CVE-2020-8169,HIGH,https://avd.aquasec.com/nvd/cve-2020-8169,7.69.1-r1,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcurl,alpine,CVE-2020-8177,HIGH,https://avd.aquasec.com/nvd/cve-2020-8177,7.69.1-r1,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcurl,alpine,CVE-2020-8231,HIGH,https://avd.aquasec.com/nvd/cve-2020-8231,7.69.1-r2,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcurl,alpine,CVE-2020-8285,HIGH,https://avd.aquasec.com/nvd/cve-2020-8285,7.69.1-r3,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcurl,alpine,CVE-2020-8286,HIGH,https://avd.aquasec.com/nvd/cve-2020-8286,7.69.1-r3,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libcurl,alpine,CVE-2021-22901,HIGH,https://avd.aquasec.com/nvd/cve-2021-22901,7.77.0-r0,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libssl1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,libssl1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-1.5-migration:0.1.1,ssl_client,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r20,,ignore,"Image is required only for a deprecated chart, rancher-istio:1.5.920."
rancher/istio-installer:1.9.5-rancher1,curl,alpine,CVE-2021-22901,HIGH,https://avd.aquasec.com/nvd/cve-2021-22901,7.77.0-r0,,triaged,
rancher/istio-installer:1.9.5-rancher1,libcurl,alpine,CVE-2021-22901,HIGH,https://avd.aquasec.com/nvd/cve-2021-22901,7.77.0-r0,,triaged,
rancher/istio-installer:1.9.5-rancher1,github.com/evanphx/json-patch,alpine,CVE-2018-14632,HIGH,https://avd.aquasec.com/nvd/cve-2018-14632,v0.5.2,,triaged,
rancher/istio-installer:1.9.5-rancher1,github.com/ulikunitz/xz,alpine,CVE-2021-29482,HIGH,https://avd.aquasec.com/nvd/cve-2021-29482,v0.5.8,,triaged,
rancher/istio-kubectl:1.4.6,libssl1.1,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.4.6,libssl1.1,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-11884,HIGH,https://avd.aquasec.com/nvd/cve-2020-11884,4.15.0-99.100,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-12654,HIGH,https://avd.aquasec.com/nvd/cve-2020-12654,4.15.0-96.97,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-11884,HIGH,https://avd.aquasec.com/nvd/cve-2020-11884,4.15.0-99.100,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-12654,HIGH,https://avd.aquasec.com/nvd/cve-2020-12654,4.15.0-96.97,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-11884,HIGH,https://avd.aquasec.com/nvd/cve-2020-11884,4.15.0-99.100,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-12654,HIGH,https://avd.aquasec.com/nvd/cve-2020-12654,4.15.0-96.97,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,openssl,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.4.6,openssl,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.4.6,sudo,ubuntu,CVE-2021-3156,HIGH,https://avd.aquasec.com/nvd/cve-2021-3156,1.8.21p2-3ubuntu1.4,,triaged,
rancher/k3s-upgrade:v1.17.17-k3s1,apk-tools,alpine,CVE-2021-30139,HIGH,https://avd.aquasec.com/nvd/cve-2021-30139,2.10.6-r0,,triaged,
rancher/k3s-upgrade:v1.17.17-k3s1,busybox,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/k3s-upgrade:v1.17.17-k3s1,libcrypto1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/k3s-upgrade:v1.17.17-k3s1,libcrypto1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/k3s-upgrade:v1.17.17-k3s1,libssl1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/k3s-upgrade:v1.17.17-k3s1,libssl1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/k3s-upgrade:v1.17.17-k3s1,ssl_client,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/k3s-upgrade:v1.18.17-k3s1,apk-tools,alpine,CVE-2021-30139,HIGH,https://avd.aquasec.com/nvd/cve-2021-30139,2.10.6-r0,,triaged,
rancher/k3s-upgrade:v1.18.17-k3s1,busybox,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/k3s-upgrade:v1.18.17-k3s1,ssl_client,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/k3s-upgrade:v1.19.9-k3s1,apk-tools,alpine,CVE-2021-30139,HIGH,https://avd.aquasec.com/nvd/cve-2021-30139,2.10.6-r0,,triaged,
rancher/k3s-upgrade:v1.19.9-k3s1,busybox,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/k3s-upgrade:v1.19.9-k3s1,ssl_client,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/klipper-helm:v0.2.3,git,alpine,CVE-2020-11008,HIGH,https://avd.aquasec.com/nvd/cve-2020-11008,2.18.4-r0,,triaged,
rancher/klipper-helm:v0.2.3,git,alpine,CVE-2020-5260,HIGH,https://avd.aquasec.com/nvd/cve-2020-5260,2.18.3-r0,,triaged,
rancher/klipper-helm:v0.2.3,musl,alpine,CVE-2019-14697,CRITICAL,https://avd.aquasec.com/nvd/cve-2019-14697,1.1.19-r11,,triaged,
rancher/klipper-helm:v0.2.3,musl-utils,alpine,CVE-2019-14697,CRITICAL,https://avd.aquasec.com/nvd/cve-2019-14697,1.1.19-r11,,triaged,
rancher/klipper-helm:v0.2.3,golang.org/x/crypto,alpine,CVE-2020-29652,HIGH,https://avd.aquasec.com/nvd/cve-2020-29652,v0.0.0-20201216223049-8b5274cf687f,,triaged,
rancher/klipper-helm:v0.2.3,golang.org/x/crypto,alpine,CVE-2020-9283,HIGH,https://avd.aquasec.com/nvd/cve-2020-9283,v0.0.0-20200220183623-bac4c82f6975,,triaged,
rancher/klipper-helm:v0.4.3,apk-tools,alpine,CVE-2021-30139,HIGH,https://avd.aquasec.com/nvd/cve-2021-30139,2.10.6-r0,,triaged,
rancher/klipper-helm:v0.4.3,busybox,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r20,,triaged,
rancher/klipper-helm:v0.4.3,git,alpine,CVE-2021-21300,HIGH,https://avd.aquasec.com/nvd/cve-2021-21300,2.26.3-r0,,triaged,
rancher/klipper-helm:v0.4.3,libcrypto1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/klipper-helm:v0.4.3,libcrypto1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/klipper-helm:v0.4.3,libcurl,alpine,CVE-2021-22901,HIGH,https://avd.aquasec.com/nvd/cve-2021-22901,7.77.0-r0,,triaged,
rancher/klipper-helm:v0.4.3,libssl1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/klipper-helm:v0.4.3,libssl1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/klipper-helm:v0.4.3,ssl_client,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r20,,triaged,
rancher/klipper-helm:v0.4.3,github.com/evanphx/json-patch,alpine,CVE-2018-14632,HIGH,https://avd.aquasec.com/nvd/cve-2018-14632,v0.5.2,,triaged,
rancher/klipper-helm:v0.4.3,golang.org/x/crypto,alpine,CVE-2020-29652,HIGH,https://avd.aquasec.com/nvd/cve-2020-29652,v0.0.0-20201216223049-8b5274cf687f,,triaged,
rancher/klipper-helm:v0.5.0-build20210505,libcurl,alpine,CVE-2021-22901,HIGH,https://avd.aquasec.com/nvd/cve-2021-22901,7.77.0-r0,,triaged,
rancher/klipper-lb:v0.1.2,musl,alpine,CVE-2019-14697,CRITICAL,https://avd.aquasec.com/nvd/cve-2019-14697,1.1.19-r11,,triaged,
rancher/klipper-lb:v0.1.2,musl-utils,alpine,CVE-2019-14697,CRITICAL,https://avd.aquasec.com/nvd/cve-2019-14697,1.1.19-r11,,triaged,
rancher/kube-api-auth:v0.1.4,apk-tools,alpine,CVE-2021-30139,HIGH,https://avd.aquasec.com/nvd/cve-2021-30139,2.10.6-r0,,triaged,
rancher/kube-api-auth:v0.1.4,busybox,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/kube-api-auth:v0.1.4,libcrypto1.1,alpine,CVE-2020-1967,HIGH,https://avd.aquasec.com/nvd/cve-2020-1967,1.1.1g-r0,,triaged,
rancher/kube-api-auth:v0.1.4,libcrypto1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/kube-api-auth:v0.1.4,libcrypto1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/kube-api-auth:v0.1.4,libssl1.1,alpine,CVE-2020-1967,HIGH,https://avd.aquasec.com/nvd/cve-2020-1967,1.1.1g-r0,,triaged,
rancher/kube-api-auth:v0.1.4,libssl1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/kube-api-auth:v0.1.4,libssl1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/kube-api-auth:v0.1.4,ssl_client,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r10,,triaged,
rancher/kubernetes-external-dns:v0.7.3,apk-tools,alpine,CVE-2021-30139,HIGH,https://avd.aquasec.com/nvd/cve-2021-30139,2.10.6-r0,,triaged,
rancher/kubernetes-external-dns:v0.7.3,busybox,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r20,,triaged,
rancher/kubernetes-external-dns:v0.7.3,libcrypto1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/kubernetes-external-dns:v0.7.3,libcrypto1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/kubernetes-external-dns:v0.7.3,libssl1.1,alpine,CVE-2021-23840,HIGH,https://avd.aquasec.com/nvd/cve-2021-23840,1.1.1j-r0,,triaged,
rancher/kubernetes-external-dns:v0.7.3,libssl1.1,alpine,CVE-2021-3450,HIGH,https://avd.aquasec.com/nvd/cve-2021-3450,1.1.1k-r0,,triaged,
rancher/kubernetes-external-dns:v0.7.3,ssl_client,alpine,CVE-2021-28831,HIGH,https://avd.aquasec.com/nvd/cve-2021-28831,1.31.1-r20,,triaged,
rancher/kubernetes-external-dns:v0.7.3,github.com/projectcontour/contour,alpine,CVE-2020-15127,HIGH,https://avd.aquasec.com/nvd/cve-2020-15127,v1.7.0,,triaged,
