image,package_name,type,vulnerability_id,severity,url,patched_version,mirrored,state,notes
rancher/istio-galley:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-galley:1.5.9,linux-tools-common,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-galley:1.5.9,openssl,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-galley:1.5.9,openssl,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-galley:1.5.9,sudo,ubuntu,CVE-2021-3156,HIGH,https://avd.aquasec.com/nvd/cve-2021-3156,1.8.21p2-3ubuntu1.4,,triaged,
rancher/istio-kubectl:1.4.6,libssl1.1,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.4.6,libssl1.1,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-11884,HIGH,https://avd.aquasec.com/nvd/cve-2020-11884,4.15.0-99.100,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-12654,HIGH,https://avd.aquasec.com/nvd/cve-2020-12654,4.15.0-96.97,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-11884,HIGH,https://avd.aquasec.com/nvd/cve-2020-11884,4.15.0-99.100,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-12654,HIGH,https://avd.aquasec.com/nvd/cve-2020-12654,4.15.0-96.97,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-4.15.0-76-generic,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-11884,HIGH,https://avd.aquasec.com/nvd/cve-2020-11884,4.15.0-99.100,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-12654,HIGH,https://avd.aquasec.com/nvd/cve-2020-12654,4.15.0-96.97,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,linux-tools-common,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.4.6,openssl,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.4.6,openssl,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.4.6,sudo,ubuntu,CVE-2021-3156,HIGH,https://avd.aquasec.com/nvd/cve-2021-3156,1.8.21p2-3ubuntu1.4,,triaged,
rancher/istio-kubectl:1.5.10,libssl1.1,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.5.10,libssl1.1,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.10,linux-tools-common,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.10,openssl,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.5.10,openssl,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.5.10,sudo,ubuntu,CVE-2021-3156,HIGH,https://avd.aquasec.com/nvd/cve-2021-3156,1.8.21p2-3ubuntu1.4,,triaged,
rancher/istio-kubectl:1.5.9,libssl1.1,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.5.9,libssl1.1,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.9,linux-tools-common,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-kubectl:1.5.9,openssl,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-kubectl:1.5.9,openssl,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-kubectl:1.5.9,sudo,ubuntu,CVE-2021-3156,HIGH,https://avd.aquasec.com/nvd/cve-2021-3156,1.8.21p2-3ubuntu1.4,,triaged,
rancher/istio-mixer:1.5.9,libssl1.1,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-mixer:1.5.9,libssl1.1,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-4.15.0-112-generic,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2020-14386,HIGH,https://avd.aquasec.com/nvd/cve-2020-14386,4.15.0-117.118,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2020-16119,HIGH,https://avd.aquasec.com/nvd/cve-2020-16119,4.15.0-121.123,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2020-27170,HIGH,https://avd.aquasec.com/nvd/cve-2020-27170,4.15.0-140.144,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2020-27171,HIGH,https://avd.aquasec.com/nvd/cve-2020-27171,4.15.0-140.144,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2020-28374,HIGH,https://avd.aquasec.com/nvd/cve-2020-28374,4.15.0-132.136,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2021-27365,HIGH,https://avd.aquasec.com/nvd/cve-2021-27365,4.15.0-139.143,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2021-29154,HIGH,https://avd.aquasec.com/nvd/cve-2021-29154,4.15.0-142.146,,triaged,
rancher/istio-mixer:1.5.9,linux-tools-common,ubuntu,CVE-2021-3493,HIGH,https://avd.aquasec.com/nvd/cve-2021-3493,4.15.0-142.146,,triaged,
rancher/istio-mixer:1.5.9,openssl,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-mixer:1.5.9,openssl,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-mixer:1.5.9,sudo,ubuntu,CVE-2021-3156,HIGH,https://avd.aquasec.com/nvd/cve-2021-3156,1.8.21p2-3ubuntu1.4,,triaged,
rancher/istio-node-agent-k8s:1.5.9,libssl1.1,ubuntu,CVE-2020-1971,HIGH,https://avd.aquasec.com/nvd/cve-2020-1971,1.1.1-1ubuntu2.1~18.04.7,,triaged,
rancher/istio-node-agent-k8s:1.5.9,libssl1.1,ubuntu,CVE-2021-3449,HIGH,https://avd.aquasec.com/nvd/cve-2021-3449,1.1.1-1ubuntu2.1~18.04.9,,triaged,
rancher/istio-node-agent-k8s:1.5.9,linux-tools-4.15.0-112,ubuntu,CVE-2020-12351,HIGH,https://avd.aquasec.com/nvd/cve-2020-12351,4.15.0-122.124,,triaged,
